WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	Estimates Start After
196	NZL	PPPPC	New Zealand	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Current international dollar	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	"8,364.95"	"9,372.30"	"10,151.08"	"10,439.65"	"11,459.00"	"11,835.97"	"12,204.85"	"12,523.78"	"12,833.80"	"13,297.38"	"13,650.22"	"13,552.99"	"13,822.64"	"14,706.59"	"15,688.14"	"16,457.09"	"17,177.90"	"17,604.07"	"17,626.06"	"18,548.65"	"19,574.64"	"20,450.30"	"21,572.52"	"22,412.21"	"23,749.50"	"24,942.26"	"25,874.17"	"26,994.16"	"27,785.16"	2006
196	NZL	PPPSH	New Zealand	Gross domestic product based on purchasing-power-parity (PPP) share of world total	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Percent		"See notes for:  Gross domestic product, current prices (National currency)."	0.203	0.205	0.209	0.203	0.207	0.202	0.198	0.193	0.184	0.179	0.174	0.169	0.167	0.172	0.176	0.177	0.177	0.173	0.169	0.17	0.168	0.169	0.172	0.171	0.17	0.166	0.16	0.155	0.153	2005
196	NZL	PPPEX	New Zealand	Implied PPP conversion rate	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	National currency per current international dollar		"See notes for:  Gross domestic product, current prices (National currency)."	0.882	0.913	0.958	1.004	1.042	1.171	1.301	1.47	1.575	1.592	1.585	1.54	1.528	1.529	1.518	1.52	1.518	1.514	1.524	1.511	1.516	1.537	1.52	1.524	1.528	1.511	1.502	1.524	1.551	2006
196	NZL	NID_NGDP	New Zealand	Investment	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																
196	NZL	NGSD_NGDP	New Zealand	Gross national savings	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																
196	NZL	PCPI	New Zealand	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data. The index is based on 2000=100."	"Index, 2000=100"		Definition: Consumer price index annual average. Excludes interest rate components. Data refer to fiscal years Source: New Zealand Time Series Latest actual data: 2006 Primary domestic currency:  New Zealand dollars Data last updated: 09/2007	30.45	35.155	40.824	43.863	46.552	53.711	60.812	70.397	74.868	79.164	83.986	86.178	87.025	88.165	89.714	93.074	95.207	96.347	97.575	97.428	100	102.63	105.348	107.189	109.673	113.004	116.803	119.624	122.911	2006
196	NZL	PCPIPCH	New Zealand	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data."	Annual percent change		"See notes for:  Average annual inflation, consumer prices (Index, 2000=100)."	17.1	15.5	16.1	7.4	6.1	15.4	13.2	15.8	6.4	5.7	6.1	2.6	1	1.3	1.8	3.7	2.3	1.2	1.3	-0.1	2.6	2.6	2.6	1.7	2.3	3	3.4	2.4	2.7	2006
196	NZL	PCPIE	New Zealand	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data. The index is based on 2000=100."	"Index, 2000=100"		"Definition: Consumer price index, end of period. Excludes interest rate components. Data refer to fiscal years Source: New Zealand Time Series Frequency of source data: Quarterly Latest actual data: 2006 Primary domestic currency:  New Zealand dollars Data last updated: 09/2007"	n/a	n/a	n/a	n/a	n/a	55.057	65.172	71.379	74.713	80.115	84.023	84.828	85.977	87.126	89.655	92.184	94.598	95.402	95.747	96.207	100	101.839	104.598	106.207	109.08	112.529	115.517	119.007	121.949	2006
196	NZL	PCPIEPCH	New Zealand	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data."	Annual percent change		"See notes for:  End of year inflation, consumer prices (Index, 2000=100)."	n/a	n/a	n/a	n/a	n/a	n/a	18.4	9.5	4.7	7.2	4.9	1	1.4	1.3	2.9	2.8	2.6	0.9	0.4	0.5	3.9	1.8	2.7	1.5	2.7	3.2	2.7	3	2.5	2006
196	NZL	FLIBOR6	New Zealand	Six-month London interbank offered rate (LIBOR)		Percent																																
196	NZL	LUR	New Zealand	Unemployment rate		Percent of total labor force		"Definition: Unemployment rate, national definition. Data refer to calendar years Source: New Zealand Time Series Latest actual data: 2006 Primary domestic currency:  New Zealand dollars Data last updated: 09/2007"	4	3.9	4.4	6.2	7.2	3.9	4.1	4.1	5.6	7.1	7.8	10.3	10.4	9.5	8.1	6.3	6.1	6.6	7.4	6.8	6	5.3	5.2	4.6	3.9	3.7	3.8	3.8	4.3	2006
196	NZL	LE	New Zealand	Employment		Persons	Millions	"Definition: Employment, national definition Source: New Zealand Time Series Latest actual data: 2006 Primary domestic currency:  New Zealand dollars Data last updated: 09/2007"	1.28	1.3	1.316	1.309	1.319	1.556	1.544	1.611	1.578	1.533	1.543	1.519	1.525	1.556	1.623	1.696	1.753	1.761	1.751	1.778	1.808	1.855	1.908	1.951	2.017	2.073	2.118	2.158	2.18	2006
196	NZL	LP	New Zealand	Population		Persons	Millions	Definition: Population. Mean Population Source: New Zealand Time Series Latest actual data: 2006 Primary domestic currency:  New Zealand dollars Data last updated: 09/2007	3.113	3.129	3.154	3.184	3.216	3.247	3.277	3.306	3.336	3.371	3.411	3.496	3.533	3.574	3.622	3.676	3.734	3.783	3.816	3.837	3.86	3.886	3.942	4.01	4.062	4.101	4.145	4.19	4.236	2006
196	NZL	GGB	New Zealand	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	National currency	Billions	GFS Manual Used: Own Country Data Submission Basis of Recording: Noncash (accrual) Includes: Central Government Source: Ministry of Finance. New Zealand Treasury Latest actual data: 2005 Notes: Data refer to fiscal year. Data include balance of state-owned enterprises but exclude privatization proceeds. Primary domestic currency:  New Zealand dollars Data last updated: 09/2007	-1.525	-1.818	-1.767	-3.101	-2.049	-2.273	-1.94	-1.369	-0.662	-0.852	-1.223	-3.22	-2.989	-0.034	1.703	2.986	2.618	2.221	2.156	1.613	1.429	1.9	2.179	4.695	6.836	8.86	8.111	5.011	4.764	2005
196	NZL	GGB_NGDP	New Zealand	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	Percent of GDP		"See notes for:  Gross domestic product, current prices (National currency) General government balance (National currency)."	-6.6	-6.8	-5.8	-9.3	-5.3	-5.1	-3.7	-2.2	-1	-1.2	-1.7	-4.4	-4	0	2	3.2	2.7	2.2	2.1	1.5	1.2	1.6	1.7	3.4	4.6	5.7	5	2.9	2.6	2005
196	NZL	GGSB	New Zealand	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	National currency	Billions	"GFS Manual Used: Own Country Data Submission Basis of Recording: Noncash (accrual) Includes: Central Government Source: Ministry of Finance. New Zealand Treasury Latest actual data: 2005 Notes: Data refer to fiscal year. Data include balance of state-owned enterprises, but exclude privatization proceeds. Primary domestic currency:  New Zealand dollars Data last updated: 09/2007"	-0.841	-1.239	-1.454	-2.027	-2.324	-0.946	-2.038	-1.593	-0.689	-0.546	-0.492	-0.723	-0.104	0.714	1.03	1.784	1.47	1.724	1.9	0.973	1.504	2.668	4.258	5.817	7.049	8.258	8.028	6.719	5.231	2005
196	NZL	GGSB_NPGDP	New Zealand	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	Percent of potential GDP		See notes for:  General government structural balance (National currency).	-4	-5.1	-5.3	-6.5	-6.7	-2.1	-3.9	-2.6	-1	-0.8	-0.7	-1	-0.1	0.9	1.2	2	1.5	1.7	1.8	0.9	1.3	2.2	3.3	4.3	4.9	5.5	5	4	2.9	2005
196	NZL	GGND	New Zealand	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																															
